title,text,write_by,domain,language,method,LLM_model,label
Rivière-des-Prairies–Pointe-aux-Trembles,"Rivière-des-Prairies–Pointe-aux-Trembles est le nom d'un arrondissement de Montréal. Il est situé dans le nord-est de l'île de Montréal, sur la rive nord de la rivière des Prairies. L'arrondissement comprend les quartiers de Pointe-aux-Trembles, Rivière-des-Prairies, Montréal-Nord et Saint-Léonard. Rivière-des-Prairies–Pointe-aux-Trembles est le deuxième arrondissement le plus peuplé de Montréal, avec une population de plus de 250 000 habitants.",Ai,Wikipedia,French,Topic,gemini-pro,0
Steampunk,"Le steampunk est un genre de science-fiction rétrofuturiste qui intègre des technologies et des esthétiques de l'époque victorienne avec des éléments d'inspiration punk. Il dépeint souvent des mondes alternatifs où la vapeur reste la principale source d'énergie, et où les machines à vapeur sont largement utilisées. Les thèmes courants incluent le progrès technologique incontrôlé, les conflits sociaux et la lutte entre l'homme et la machine. Le steampunk a inspiré de nombreuses œuvres littéraires, cinématographiques, télévisuelles et musicales, ainsi que des modes vestimentaires et des objets artisanaux.",Ai,Wikipedia,French,Topic,gemini-pro,0
Mouvement pour la France,"Le Mouvement pour la France (MPF) était un parti politique français nationaliste et souverainiste fondé en 1994 par Philippe de Villiers. Le MPF prônait la réduction de l'immigration, la défense des valeurs traditionnelles et la sortie de la France de l'Union européenne. Il s'est allié à divers partis de droite, notamment le Rassemblement pour la République (RPR) et l'Union pour un mouvement populaire (UMP). En 2014, le MPF a fusionné avec le Mouvement pour l'initiative et la liberté (MIL) pour former le parti Les Républicains.",Ai,Wikipedia,French,Topic,gemini-pro,0
Éventail,"L'éventail est un objet composé d'une monture (souvent en bois ou en métal) et d'une partie pliante en tissu ou en papier qui s'ouvre et se ferme au moyen de baguettes (généralement en bois, en métal ou en ivoire). Utilisé pour s'éventer et se rafraîchir, l'éventail est aussi un accessoire de mode et un objet décoratif. Il est décoré de motifs variés, allant des scènes galantes aux paysages en passant par les représentations animales.",Ai,Wikipedia,French,Topic,gemini-pro,0
Lycée de l'Immaculée-Conception,"Le Lycée de l'Immaculée-Conception est un établissement privé catholique sous contrat situé à Laval, en France. Il a été fondé en 1850 par les Sœurs de la Charité de Saint-Louis. Le lycée propose un enseignement général et technologique de la seconde à la terminale, ainsi que des formations post-baccalauréat. Il accueille environ 1 200 élèves et dispose d'un internat pour les garçons et les filles. Le lycée est connu pour son excellence académique et son cadre agréable.",Ai,Wikipedia,French,Topic,gemini-pro,0
Transcription (biologie),"La transcription est le processus par lequel l'information génétique d'une molécule d'ADN est copiée dans une molécule d'ARN. Elle est catalysée par l'enzyme ARN polymérase. L'ARN produit est complémentaire de l'un des brins de l'ADN, appelé brin matrice. L'ARN est ensuite utilisé pour la synthèse des protéines. Le code génétique est le même pour tous les êtres vivants, ce qui signifie que la séquence d'ADN d'un gène code pour la même séquence d'acides aminés dans la protéine, quelle que soit l'espèce.",Ai,Wikipedia,French,Topic,gemini-pro,0
La Haine,"La Haine est un film français de 1995 réalisé par Mathieu Kassovitz. Le film suit 24 heures dans la vie de trois jeunes hommes de banlieue parisienne : Vinz, Saïd et Hubert. Après la mort d'un jeune arabe dans des affrontements avec la police, les trois amis errent dans la ville, confrontés à la violence et à la haine qui y règnent. La Haine est un film puissant et émouvant qui dénonce le racisme et la violence dans les banlieues françaises. Le film a reçu de nombreuses récompenses, dont le César du meilleur film et le prix de la mise en scène au Festival de Cannes.",Ai,Wikipedia,French,Topic,gemini-pro,0
Saint-Lô-d'Ourville,"Saint-Lô-d'Ourville est une commune française située dans le département de la Manche, en Normandie. Elle fait partie du canton de Saint-Lô-Est et de l'arrondissement de Saint-Lô. Le village est situé à 10 kilomètres à l'est de Saint-Lô, sur les bords de la rivière Vire. La commune compte environ 500 habitants.",Ai,Wikipedia,French,Topic,gemini-pro,0
Bataille de Boyacá,"La bataille de Boyacá est un événement clé de l'histoire colombienne. Elle s'est déroulée le 7 août 1819, près du pont de Boyacá. Les forces indépendantistes, dirigées par Simón Bolívar, ont vaincu les forces royalistes espagnoles, commandées par José María Barreiro. Cette victoire a assuré l'indépendance de la Grande Colombie, qui comprenait l'actuelle Colombie, le Venezuela, l'Équateur et le Panama. La bataille de Boyacá est commémorée chaque année en Colombie comme un jour férié national.",Ai,Wikipedia,French,Topic,gemini-pro,0
Ligne nouvelle Montpellier - Perpignan,"La ligne nouvelle Montpellier - Perpignan (LNMP) est une ligne ferroviaire à grande vitesse en France, qui relie Montpellier à Perpignan. Elle fait partie du réseau LGV français et a été mise en service en 2013. La LNMP a une longueur de 156 km et permet de relier Montpellier à Perpignan en 32 minutes, contre 1 heure 30 minutes auparavant. Elle dessert les gares de Montpellier Saint-Roch, Nîmes, Béziers et Perpignan.",Ai,Wikipedia,French,Topic,gemini-pro,0
Jean (apôtre),"Jean, fils de Zébédée et frère de Jacques le Majeur, est l'un des douze apôtres de Jésus-Christ. Selon les évangiles, il était un pêcheur de Galilée avant de devenir un disciple de Jésus. Il est considéré comme l'auteur de l'Évangile selon Jean, des trois épîtres de Jean et de l'Apocalypse. Jean est également connu pour avoir été le disciple que Jésus aimait et qui était présent à la crucifixion. Traditionnellement, il est considéré comme le saint patron des auteurs et des théologiens.",Ai,Wikipedia,French,Topic,gemini-pro,0
Kourapaty,"Kourapaty est un site situé à l'extérieur de Minsk, en Biélorussie, où des milliers de personnes ont été exécutées et enterrées pendant la Grande Purge stalinienne dans les années 1930. Le site a été découvert en 1988 et a depuis été désigné comme site historique national. Les exécutions à Kourapaty ont commencé en 1937 et se sont poursuivies jusqu'en 1941. Les victimes étaient principalement des membres de l'élite biélorusse, notamment des intellectuels, des hommes politiques et des chefs religieux. On estime qu'entre 20 000 et 25 000 personnes ont été tuées à Kourapaty.",Ai,Wikipedia,French,Topic,gemini-pro,0
LGV Est européenne,"La LGV Est européenne est une ligne à grande vitesse française qui relie Paris à Strasbourg. Elle a été inaugurée en 2007 et permet de relier les deux villes en 1 heure 25 minutes. La LGV Est européenne est l'une des lignes à grande vitesse les plus fréquentées de France, avec plus de 10 millions de voyageurs par an. Elle dessert les villes de Champagne-Ardenne, de Lorraine et d'Alsace. La LGV Est européenne a permis de réduire considérablement les temps de trajet entre Paris et ces régions.",Ai,Wikipedia,French,Topic,gemini-pro,0
Épicormique,"L'épicormie désigne la pousse de nouvelles branches sur le tronc ou les grosses branches d'un arbre mature. Ces branches sont issues de bourgeons dormants présents sous l'écorce. Cette réaction est une réponse naturelle aux stress environnementaux, tels que les blessures, l'ombre ou la compétition pour la lumière. L'épicormie permet à l'arbre de compenser la perte de feuillage ou d'améliorer son exposition au soleil. Cependant, l'épicormie peut aussi être un signe de stress ou de faible vigueur de l'arbre, indiquant des problèmes de santé ou des conditions de croissance défavorables.",Ai,Wikipedia,French,Topic,gemini-pro,0
Marolles-en-Brie (Seine-et-Marne),"Marolles-en-Brie est une commune française située dans le département de Seine-et-Marne, en région Île-de-France. La commune est traversée par la Vieille-Marne, un bras de la Marne. Elle est également traversée par l'autoroute A4 et la route nationale 4. Marolles-en-Brie est desservie par la gare de Marolles-en-Brie sur la ligne P du Transilien. La commune compte environ 1 200 habitants. Elle est principalement résidentielle, avec quelques commerces et services.",Ai,Wikipedia,French,Topic,gemini-pro,0
Jean-Jacques Picart,"Jean-Jacques Picart (1620-1673) était un graveur et éditeur français. Né à Paris, il est connu pour ses gravures de sujets religieux, historiques et mythologiques. Il a également publié des livres illustrés, notamment ""La Vie des Saints"" (1651) et ""L'Histoire de la Bible"" (1653). Ses œuvres sont caractérisées par leur précision technique et leur sens de la composition. Picart a collaboré avec de nombreux artistes de premier plan de son époque, notamment Nicolas Poussin et Claude Lorrain.",Ai,Wikipedia,French,Topic,gemini-pro,0
Médiateur européen,"Le Médiateur européen est une institution indépendante de l'Union européenne qui enquête sur les plaintes des citoyens et des entreprises contre l'administration européenne. Elle veille au respect des droits des personnes dans leurs relations avec les institutions, organes et agences de l'UE. Le Médiateur peut être saisi de plaintes pour mauvaise administration, y compris les cas d'injustice, de discrimination, de retard excessif ou de refus d'informer. Il peut également enquêter sur les cas de violation des droits fondamentaux garantis par la Charte des droits fondamentaux de l'UE.",Ai,Wikipedia,French,Topic,gemini-pro,0
Alexandre Collenot,"Alexandre Collenot, né le 28 mai 1987 à Dijon, est un handballeur international français évoluant au poste d'ailier droit au Chambéry Savoie Mont Blanc Handball. Formé au Dijon Bourgogne Handball, il rejoint le THW Kiel en 2015, où il remporte notamment la Ligue des champions en 2016 et 2018. En 2020, il s'engage avec Chambéry, où il retrouve un rôle de premier plan. Avec l'équipe de France, il compte à son palmarès une médaille de bronze aux Jeux olympiques de 2012 et un titre de champion du monde en 2015.",Ai,Wikipedia,French,Topic,gemini-pro,0
Musée Chappuis-Fähndrich,"Le Musée Chappuis-Fähndrich est un musée d'art situé à Vevey, en Suisse. Fondé en 1919, il abrite une collection d'œuvres d'artistes suisses et internationaux, y compris des peintures, des sculptures et des objets d'art décoratif. Le musée porte le nom de son fondateur, le collectionneur d'art Théodore Chappuis-Fähndrich.",Ai,Wikipedia,French,Topic,gemini-pro,0
Virus de l'immunodéficience humaine,"Le virus de l'immunodéficience humaine (VIH) est un rétrovirus qui infecte les humains et attaque le système immunitaire, affaiblissant la capacité de l'organisme à lutter contre les infections. Le VIH se transmet par contact sexuel, par l'utilisation de drogues injectables, ou de la mère à l'enfant pendant la grossesse, l'accouchement ou l'allaitement. Il existe deux principaux types de VIH : le VIH-1 et le VIH-2. Le VIH-1 est le plus répandu dans le monde, tandis que le VIH-2 est principalement présent en Afrique de l'Ouest et en Afrique centrale.",Ai,Wikipedia,French,Topic,gemini-pro,0
Hippocrate,"Hippocrate, né vers 460 av. J.-C. sur l'île grecque de Cos, est considéré comme le père de la médecine moderne. Il a été le premier à affirmer que la maladie n'était pas une punition divine, mais un phénomène naturel qui pouvait être compris et traité. Ses écrits, notamment le Serment d'Hippocrate, ont eu une influence majeure sur le développement de l'éthique médicale et continuent à guider les médecins aujourd'hui.",Ai,Wikipedia,French,Topic,gemini-pro,0
Fabophilie,"La fabophilie, ou le fétichisme des haricots, est une paraphilie rare impliquant une attraction sexuelle pour les haricots. Elle peut se manifester par différentes pratiques, comme le fait de toucher, de lécher ou d'embrasser des haricots, ou de les insérer dans des orifices corporels. Les individus atteints de fabophilie peuvent également collectionner des haricots ou des objets liés aux haricots.",Ai,Wikipedia,French,Topic,gemini-pro,0
Hôtel de Cluny,"L'Hôtel de Cluny est un hôtel particulier situé dans le quartier latin de Paris, au 28 rue du Sommerard. Construit au XVème siècle pour les abbés de Cluny, il est aujourd'hui un musée national consacré au Moyen Âge. Le bâtiment est remarquable par son architecture gothique, son grand jardin et ses collections de sculptures, de tapisseries et d'objets d'art. Parmi les pièces les plus célèbres figurent la Dame à la licorne et le coffret de mariage de Charles d'Orléans. L'Hôtel de Cluny est un lieu incontournable pour les amateurs d'histoire et d'art médiéval. C'est aussi un endroit paisible et agréable pour flâner et se détendre dans le cœur de Paris.",Ai,Wikipedia,French,Topic,gemini-pro,0
Safran (épice),"Le safran (épice) est une épice dérivée des stigmates séchés de Crocus sativus, une plante de la famille des Iridacées. Il est principalement cultivé en Espagne, en Iran et en Grèce. Le safran possède une saveur amère et une odeur caractéristique. Il est utilisé comme épice dans de nombreux plats, notamment les paellas, les risottos et les desserts. Il est également utilisé comme colorant alimentaire, donnant aux plats une couleur jaune orangé. Le safran est une épice coûteuse en raison de la main-d'œuvre nécessaire à sa récolte et à son traitement. Les stigmates sont récoltés à la main et doivent être séchés avec soin pour préserver leur saveur et leur couleur.",Ai,Wikipedia,French,Topic,gemini-pro,0
Octave Bélanger,"Octave Bélanger (1855-1923) fut un politicien canadien-français, maire de Montréal de 1906 à 1910. Il est connu pour sa lutte contre la corruption et pour son implication dans la création du Bureau des commissaires de Montréal, qui devint plus tard la Commission de transport de Montréal. Bélanger a également joué un rôle clé dans la construction du marché Jean-Talon et dans l'extension des services de transport en commun dans la ville.",Ai,Wikipedia,French,Topic,gemini-pro,0
Saint-Priest-Bramefant,"Saint-Priest-Bramefant est une commune française située dans le département du Puy-de-Dôme, en région Auvergne-Rhône-Alpes. Elle se trouve à environ 25 kilomètres au nord-ouest de Clermont-Ferrand, la préfecture. Le village est connu pour son église romane du XIIe siècle, dédiée à Saint Priest. L'église est classée monument historique depuis 1934. Saint-Priest-Bramefant possède également un château médiéval, construit au XIIe siècle. Le château est aujourd'hui en ruines, mais ses vestiges sont encore visibles.",Ai,Wikipedia,French,Topic,gemini-pro,0
Fujiwara no Yasuhira,"藤原 泰衡 (Fujiwara no Yasuhira), né en 1155 et mort en 1189, a été le dernier dirigeant du clan Ōshū Fujiwara. Il était le fils de Fujiwara no Hidehira et le neveu de Minamoto no Yoritomo. En 1189, il s'allie à Minamoto no Yoshinaka contre Yoritomo. Ancak Yoritomo vainc Yoshinaka et se retourne contre Yasuhira. Yasuhira est alors vaincu et tué à la bataille d'Awazu.",Ai,Wikipedia,French,Topic,gemini-pro,0
Contrat administratif en France,"Le contrat administratif est un contrat conclu entre une personne publique et une personne privée en vue de la réalisation d'une mission de service public. Il se distingue du contrat de droit privé par son objet, sa formation et ses effets. L'objet du contrat administratif est toujours l'exécution d'une mission de service public. Il peut s'agir de travaux publics, de fournitures ou de prestations de services. La formation du contrat administratif est soumise à des règles de procédure particulières. Il doit notamment faire l'objet d'une mise en concurrence et d'une publicité. Les effets du contrat administratif sont également particuliers. Il est soumis au contrôle du juge administratif et peut être résilié unilatéralement par la personne publique.",Ai,Wikipedia,French,Topic,gemini-pro,0
Asajj Ventress,"Asajj Ventress, originaire de Dathomir, était une chasseuse de primes et une adepte du côté obscur. Entraînée comme Sœur de la Nuit, elle fut l'apprentie du Comte Dooku et devint une redoutable tueuse pour la Confédération des Systèmes Indépendants pendant la Guerre des Clones. Malgré sa loyauté initiale envers Dooku, elle finit par se rebeller contre lui et rejoignit la Rébellion. Elle mourut en affrontant Dark Vador sur la planète Kashyyyk.",Ai,Wikipedia,French,Topic,gemini-pro,0
Paul Bastid,"Né le 20 juin 1892 à Uzès, Paul Bastid fut un juriste et homme politique français. Agrégé de droit en 1919, il devint professeur de droit international public à Toulouse, puis à Paris. Résistant pendant la Seconde Guerre mondiale, il fut ministre de la Reconstruction et de l'Urbanisme de 1944 à 1946. Élu député en 1945, il siégea à l'Assemblée nationale jusqu'en 1958. Il fut également président de la Commission européenne des droits de l'homme de 1954 à 1960. Paul Bastid mourut le 24 juillet 1974 à Paris.",Ai,Wikipedia,French,Topic,gemini-pro,0
Marguerite Perey,"Marguerite Catherine Perey, née le 19 octobre 1909 à Villemomble (Seine-Saint-Denis) et morte le 13 mai 1975 à Louveciennes (Yvelines), est une chimiste et physicienne française. Elle est connue pour avoir découvert en 1934 l'élément chimique numéro 87, le francium, et pour ses travaux sur la radioactivité. Elle est la première femme à devenir membre de l'Académie des sciences en 1962.",Ai,Wikipedia,French,Topic,gemini-pro,0
Saint-Fulgent,"Saint-Fulgent est une commune française, située dans le département de la Vendée en région Pays de la Loire. Elle est traversée par la rivière la Crûme et se trouve à environ 20 km au sud de La Roche-sur-Yon. La commune compte environ 3 500 habitants et son économie repose principalement sur l'agriculture et l'industrie. Saint-Fulgent est notamment connue pour son église romane, classée monument historique, et pour son château du XIIe siècle, qui abrite aujourd'hui la mairie.",Ai,Wikipedia,French,Topic,gemini-pro,0
Le Fréty,"Le Fréty est une commune française située dans le département de l'Aisne, en région Hauts-de-France. Le village est mentionné pour la première fois en 1134 sous le nom de ""Firetum"". Il faisait alors partie du comté de Champagne. En 1222, le Fréty est donné à l'abbaye de Vauclair par le comte Thibaut IV de Champagne. L'église Saint-Martin, construite au XIIe siècle, est classée monument historique. Le Fréty possède également un château du XVIIe siècle, transformé en mairie au XIXe siècle. La commune compte aujourd'hui environ 350 habitants. Son économie est essentiellement agricole.",Ai,Wikipedia,French,Topic,gemini-pro,0
Rafle,"La Rafle, nom donné en France à l'arrestation massive de Juifs organisée par les autorités françaises en juillet 1942, a débuté le 16 juillet à Paris. Elle a été menée par la police française et assistée par des unités de gendarmerie, des gardes mobiles et des pompiers. Le but était de regrouper les Juifs étrangers et apatrides en vue de leur déportation vers les camps d'extermination nazis. Entre 13 152 (chiffre officiel) et 17 000 Juifs, dont environ 4 000 enfants, ont été arrêtés.",Ai,Wikipedia,French,Topic,gemini-pro,0
Coluche,"Coluche, de son vrai nom Michel Gérard Joseph Colucci, né le 28 octobre 1944 à Montrouge et mort le 19 juin 1986 à Opio, est un humoriste, acteur, scénariste, réalisateur et producteur de cinéma français. Personnage populaire et controversé, il s'est fait connaître grâce à ses sketchs humoristiques souvent provocateurs et engagés. Il a également mené une carrière politique, se présentant notamment à l'élection présidentielle de 1981. Sa mort brutale dans un accident de moto a ému la France entière.",Ai,Wikipedia,French,Topic,gemini-pro,0
Villes-étapes du Tour de France,"Les villes-étapes du Tour de France sont des lieux qui accueillent l'arrivée ou le départ d'une étape de la course. Elles sont sélectionnées en fonction de leur capacité à accueillir les coureurs, les équipes et le public. Les villes-étapes offrent généralement des commodités telles que des hôtels, des restaurants et des infrastructures sportives. Elles peuvent également proposer des animations et des événements pour les spectateurs. Les villes-étapes jouent un rôle important dans l'organisation et le succès du Tour de France, en contribuant à l'ambiance festive et à la promotion de la course.",Ai,Wikipedia,French,Topic,gemini-pro,0
Tonantius Ferreolus (sénateur),"Tonantius Ferreolus (sénateur) Tonantius Ferreolus, né à Narbonne dans le troisième quart du IVe siècle, est un sénateur romain d'origine gauloise qui a joué un rôle important dans la politique impériale de la fin du IVe et du début du Ve siècle. Il fut gouverneur de la Narbonnaise de 383 à 384, puis préfet du prétoire de la Gaule de 384 à 391. Il fut également consul en 399 et 401. Il est connu pour son éloquence et sa culture, ainsi que pour sa lutte contre l'hérésie arienne.",Ai,Wikipedia,French,Topic,gemini-pro,0
Timbre erroné,"Les timbres erronés sont des timbres-poste qui présentent des erreurs dans leur conception, leur impression ou leur oblitération. Ces erreurs peuvent inclure des erreurs d'impression, des erreurs de couleur, des perforations manquantes ou des surimpressions mal alignées. Les timbres erronés peuvent être très rares et précieux, certains se vendant à des prix élevés auprès des collectionneurs. Ils peuvent fournir des informations historiques précieuses et témoigner de l'évolution de la technologie d'impression postale.",Ai,Wikipedia,French,Topic,gemini-pro,0
Walter Mondale,"Walter Frederick Mondale (né le 5 janvier 1928 à Ceylon, Minnesota) est un homme politique américain. Membre du Parti démocrate, il est vice-président des États-Unis de 1977 à 1981 sous Jimmy Carter. Il est également sénateur du Minnesota de 1964 à 1976 et candidat démocrate à la présidence en 1984, mais il est largement battu par le président sortant Ronald Reagan.",Ai,Wikipedia,French,Topic,gemini-pro,0
Patek Philippe,"Patek Philippe est une entreprise horlogère suisse de luxe fondée en 1839 par Antoine Norbert de Patek et François Czapek. Elle est réputée pour produire des montres de très haute qualité, au design classique et intemporel. Les montres Patek Philippe sont fabriquées à la main selon des normes très strictes. Elles sont connues pour leur précision, leur durabilité et leur valeur de collection. La société produit une large gamme de montres, des modèles classiques aux pièces plus compliquées, comme les tourbillons et les chronographes.",Ai,Wikipedia,French,Topic,gemini-pro,0
Against Me!,"Against Me! est un groupe de punk rock américain, originaire de Gainesville, en Floride. Formé en 1997, le groupe est composé de Laura Jane Grace (chant, guitare), James Bowman (guitare, chant), Inge Johansson (basse) et Atom Willard (batterie). Le groupe a sorti huit albums studio, trois EP et plusieurs singles. Leur musique a été décrite comme un mélange de punk rock, de folk punk et de country punk.",Ai,Wikipedia,French,Topic,gemini-pro,0
Arabie saoudite,"L'Arabie saoudite, officiellement le Royaume d'Arabie saoudite, est un pays d'Asie occidentale occupant la majeure partie de la péninsule arabique. Il est bordé par la Jordanie et l'Irak au nord, le Koweït à l'est, le Qatar, Bahreïn et les Émirats arabes unis au sud-est, et le Yémen et Oman au sud. Le golfe Persique se trouve à l'est et la mer Rouge à l'ouest.",Ai,Wikipedia,French,Topic,gemini-pro,0
Bletchley Park,"Bletchley Park est un manoir situé à Bletchley dans le Buckinghamshire, à environ 80 km au nord-ouest de Londres. Il est célèbre pour avoir été le lieu du décryptage des messages secrets allemands pendant la Seconde Guerre mondiale. À partir de 1939, les services de renseignement britanniques y installent une équipe de mathématiciens, de linguistes et de cryptanalystes chargés de déchiffrer les messages cryptés de la machine Enigma utilisée par l'armée allemande. Grâce aux travaux menés à Bletchley Park, les Alliés ont pu obtenir des informations précieuses sur les plans de l'ennemi, contribuant ainsi à la victoire finale.",Ai,Wikipedia,French,Topic,gemini-pro,0
Institut Jacques-Delors,"L'Institut Jacques Delors est un think tank européen indépendant fondé en 1996. Il a pour mission de contribuer au débat public sur les questions européennes et de promouvoir l'intégration européenne. Il est nommé d'après Jacques Delors, ancien président de la Commission européenne. L'Institut est basé à Paris et dispose de bureaux à Berlin, Bruxelles et Rome. Il est financé par des fondations, des entreprises et des gouvernements. L'Institut publie des rapports, organise des conférences et des événements, et met en œuvre des projets de recherche sur les questions européennes.",Ai,Wikipedia,French,Topic,gemini-pro,0
L'Enseignement du mépris,"L'Enseignement du mépris est un livre polémique du philosophe Alain Finkielkraut publié en 1980. Il y dénonce la montée de l'antisémitisme et du racisme en France, notamment à travers l'enseignement de l'histoire de la Seconde Guerre mondiale, qui selon lui culpabilise les Français et minimise les souffrances des juifs. L'ouvrage a suscité de vives réactions, accusé de stigmatiser les immigrés et de mettre en péril l'unité nationale. Il reste néanmoins une référence dans le débat sur l'identité française et l'immigration.",Ai,Wikipedia,French,Topic,gemini-pro,0
Ulrich Zwingli,"Ulrich Zwingli (1484-1531), théologien et réformateur suisse. Il est considéré comme l'un des pères de la Réforme protestante, avec Martin Luther et Jean Calvin. Zwingli critique les abus de l'Église catholique et prône un retour aux sources bibliques. Il joue un rôle clé dans la Réforme de Zurich et influence largement la Réforme dans d'autres régions germanophones. Ses idées sur la Cène et l'autorité de l'Écriture sont toujours débattues aujourd'hui.",Ai,Wikipedia,French,Topic,gemini-pro,0
Timbres de France 1960,"Timbres de France 1960 En 1960, la France a émis une série variée de timbres-poste. Les thèmes comprenaient le centenaire de l'unification de la Savoie à la France, les Jeux olympiques d'hiver à Squaw Valley et l'Exposition nationale des sciences sociales à Lyon. L'un des timbres les plus notables était le ""Marianne de Cocteau"", conçu par Jean Cocteau. Ce timbre représentait une allégorie de la République française et est devenu l'un des timbres les plus populaires de l'histoire philatélique française.",Ai,Wikipedia,French,Topic,gemini-pro,0
Chambre de commerce et d’industrie Marne en Champagne,"La Chambre de commerce et d'industrie Marne en Champagne est un établissement public créé en 2016 par la fusion des chambres de commerce et d'industrie de Châlons-en-Champagne, Épernay et Reims. Elle est l'une des 122 chambres de commerce et d'industrie territoriales françaises. La CCI Marne en Champagne représente les intérêts des entreprises du département de la Marne auprès des pouvoirs publics et des partenaires économiques. Elle assure également un certain nombre de missions de service public, comme la gestion des aéroports de Châlons-Vatry et Épernay-Plivot.",Ai,Wikipedia,French,Topic,gemini-pro,0
Bruno Jasieński,"Bruno Jasieński (1901-1938), écrivain et militant communiste d'origine polonaise, a joué un rôle majeur dans la littérature française des années 1920 et 1930. Après avoir quitté la Pologne en 1926, il s'installe à Paris et rejoint le groupe surréaliste. Il publie alors plusieurs romans et poèmes, dont ""La Légende des siècles futurs"" (1924) et ""L'Homme change"" (1936), qui connaissent un grand succès. Jasieński s'engage également politiquement, devenant un membre actif du Parti communiste français. Il participe à la Guerre civile espagnole, où il trouve la mort en 1938.",Ai,Wikipedia,French,Topic,gemini-pro,0
"Le Cercle (film, 2002)","Le Cercle (The Ring) est un film d'horreur américain réalisé par Gore Verbinski en 2002, avec Naomi Watts et David Dorfman. Le film est basé sur le roman Ringu de Koji Suzuki. Une journaliste enquête sur une mystérieuse cassette vidéo qui, selon la légende, entraîne la mort de celui qui la regarde dans les sept jours. Elle découvre que la cassette est liée à une série de meurtres étranges et qu'elle doit résoudre le mystère avant qu'il ne soit trop tard.",Ai,Wikipedia,French,Topic,gemini-pro,0
Fittipaldi Automotive,"Fittipaldi Automotive est un constructeur automobile brésilien fondé en 1982 par les frères Emerson et Wilson Fittipaldi, d'anciens pilotes de Formule 1. La société a été rebaptisée Copersucar Fittipaldi en 1984 et a produit des voitures de course et de route jusqu'en 1992. La voiture de route la plus connue de la société était la Fittipaldi F7, une voiture de sport à deux places basée sur la voiture de course FA1 de Formule 1. La F7 était équipée d'un moteur Cosworth DFV V8 et pouvait atteindre une vitesse maximale de plus de 300 km/h. Après la fermeture de Fittipaldi Automotive, les droits de la société ont été rachetés par le constructeur automobile chinois Geely. En 2017, Geely a annoncé son intention de relancer la marque Fittipaldi avec une nouvelle gamme de voitures de sport.",Ai,Wikipedia,French,Topic,gemini-pro,0
Aclens,"Aclens est une commune suisse du canton de Vaud, située dans le district de Morges. Elle compte environ 5 500 habitants. Le village est mentionné pour la première fois en 1145 sous le nom d'Aclens. Il fait alors partie de la seigneurie de Cossonay. En 1476, Aclens est rattaché au bailliage de Morges. L'église d'Aclens est construite au XIIe siècle. Elle est dédiée à saint Maurice. Le château d'Aclens est construit au XIIIe siècle. Il est détruit en 1476 par les Bernois. Aclens est une commune essentiellement agricole. Elle compte également quelques entreprises industrielles.",Ai,Wikipedia,French,Topic,gemini-pro,0
Royaume de Naples,"Le Royaume de Naples est un ancien État italien qui a existé de 1282 à 1816. Il a été fondé par Charles Ier d'Anjou après la conquête de la Sicile par les Angevins. Le royaume comprenait Naples, la Sicile et d'autres territoires dans le sud de l'Italie. La dynastie angevine a régné sur le royaume jusqu'en 1442, lorsque les Aragonais ont pris le contrôle. En 1504, le royaume est devenu une vice-royauté espagnole. Il a été reconquis par les Autrichiens en 1734, puis par les Espagnols en 1799. En 1816, le royaume a été fusionné avec le Royaume de Sicile pour former le Royaume des Deux-Siciles.",Ai,Wikipedia,French,Topic,gemini-pro,0
Maurice de Sully,"Maurice de Sully (v. 1110 - vers 1196) est un évêque de Paris de 1160 à 1196, chancelier du roi Louis VII en 1159. Il est connu pour avoir fait construire la cathédrale Notre-Dame de Paris, dont il pose la première pierre en 1163. Il consacre la cathédrale en 1182. Il est également connu pour avoir fait reconstruire l'Hôtel-Dieu. Il est canonisé en 1197 par le pape Célestin III.",Ai,Wikipedia,French,Topic,gemini-pro,0
Régime forestier,"Le régime forestier est l'ensemble des règles juridiques et administratives qui régissent la gestion des forêts. Il vise à assurer la conservation et la valorisation des ressources forestières, tout en tenant compte des intérêts économiques et sociaux liés à la forêt. En France, le régime forestier est principalement défini par le Code forestier, qui établit les principes généraux de gestion des forêts publiques et privées. Il fixe notamment les règles d'exploitation, de reboisement et de protection des forêts.",Ai,Wikipedia,French,Topic,gemini-pro,0
Henri III (roi de France),"Henri III (1551-1589), roi de France de 1574 à 1589, était le troisième fils du roi Henri II et de Catherine de Médicis. Il devint roi après la mort de ses deux frères aînés, François II et Charles IX. Son règne fut marqué par les guerres de religion et l'assassinat du duc de Guise, chef de la Ligue catholique. Henri III fut lui-même assassiné par un moine fanatique, Jacques Clément.",Ai,Wikipedia,French,Topic,gemini-pro,0
(324) Bamberga,"(324) Bamberga est un astéroïde de la ceinture principale d'astéroïdes. Il a été découvert le 25 février 1892 par Johann Palisa à Vienne. Son nom fait référence à la ville allemande de Bamberg. Bamberga est un astéroïde de type S, composé de silicates. Il mesure environ 19 kilomètres de diamètre et tourne sur lui-même en 12 heures. Sa période orbitale est de 3,6 ans et son excentricité de 0,15. Bamberga est membre de la famille d'astéroïdes de Koronis.",Ai,Wikipedia,French,Topic,gemini-pro,0
